event_id,event_start_date,event_end_date,risk_id,business_line,business_line_id,causal_factor,causal_factor_id,province_occurred,city_occurred,location_id,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,num_banks_involved,primary_bank_code,event_duration_months,description,event_date,gross_loss,recovery_amount,net_loss,business_unit,mitigation_status,mitigation_due_date,expected_loss,probability_score
2635,2018-07-01,2018-07-01,RISK-0031,Asset management,BL-002,People,CF-002,,Cangzhou,LOC-0945,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,17,0.0,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Cangzhou.",2018-07-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2636,2018-07-01,2018-07-01,RISK-0057,Asset management,BL-002,Process,CF-003,,Cangzhou,LOC-0945,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,6153,0.0,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Cangzhou.",2018-07-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2637,2018-07-01,2018-07-01,RISK-0057,Asset management,BL-002,Process,CF-003,,Huzhou,LOC-0946,450000.0,0.0,450000.0,13.017005083966255,Medium,0,2,4,0.0,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Huzhou.",2018-07-01,450000.0,0.0,450000.0,Asset management,Unknown,,450000.0,
2638,2018-07-01,2018-07-01,RISK-0031,Asset management,BL-002,People,CF-002,Zhejiang,Huzhou,LOC-0095,300000.0,0.0,300000.0,12.611541086966115,Medium,0,3,4,0.0,"Operational risk event: Internal fraud caused by People in Asset management located in Zhejiang, Huzhou.",2018-07-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2639,2018-07-01,2018-07-01,RISK-0057,Asset management,BL-002,Process,CF-003,,Langfang,LOC-0895,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,13,0.0,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Langfang.",2018-07-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2640,2018-07-01,2018-07-01,RISK-0011,Asset management,BL-002,People,CF-002,,Zhoushan,LOC-0947,950000.0,0.0,950000.0,13.76421831620775,Medium,0,2,4,0.0,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Zhoushan.",2018-07-01,950000.0,0.0,950000.0,Asset management,Unknown,,950000.0,
2641,2018-07-01,2018-07-01,RISK-0031,Asset management,BL-002,People,CF-002,,Huzhou,LOC-0946,450000.0,0.0,450000.0,13.017005083966255,Medium,0,1,155,0.0,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Huzhou.",2018-07-01,450000.0,0.0,450000.0,Asset management,Unknown,,450000.0,
2642,2018-07-01,,RISK-0031,Asset management,BL-002,People,CF-002,Beijing,Qingdao,LOC-0860,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,6,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing, Qingdao.",2018-07-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2643,2018-07-01,,RISK-0066,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,0,,,"Operational risk event: Internal fraud caused by Process in Asset management located in Unknown province, Unknown city.",2018-07-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2644,2018-07-01,2018-07-01,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,Langfang,LOC-0895,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,13,0.0,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Langfang.",2018-07-01,250000.0,0.0,250000.0,Payment and settlement,Unknown,,250000.0,
2645,2018-07-01,2018-07-01,RISK-0045,Asset management,BL-002,Process,CF-003,,Qingdao,LOC-0537,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,6,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Qingdao.",2018-07-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2646,2018-07-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,"Beijing,Tianjin",,LOC-0781,30000.0,0.0,30000.0,10.308985993422082,Low,0,1,7,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing,Tianjin, Unknown city.",2018-07-01,30000.0,0.0,30000.0,Payment and settlement,Unknown,,30000.0,
2647,2018-07-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,"Nanchang,Ganzhou,Pingxiang",LOC-0948,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,56,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Nanchang,Ganzhou,Pingxiang.",2018-07-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2648,2018-07-01,2018-07-01,RISK-0014,Payment and settlement,BL-006,Process,CF-003,Anhui,,LOC-0020,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,5,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Anhui, Unknown city.",2018-07-01,300000.0,0.0,300000.0,Payment and settlement,Unknown,,300000.0,
2649,2018-07-01,2018-07-01,RISK-0061,Asset management,BL-002,External event,CF-001,Anhui,,LOC-0020,200000.0,0.0,200000.0,12.206077645517674,Medium,0,0,,0.0,"Operational risk event: Clients, products & business practices caused by External event in Asset management located in Anhui, Unknown city.",2018-07-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2650,2018-07-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Beijing,Jinan,LOC-0949,100000.0,0.0,100000.0,11.51293546492023,Medium,0,1,10,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Jinan.",2018-07-01,100000.0,0.0,100000.0,Asset management,Unknown,,100000.0,
2651,2018-07-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Beijing,"Jinan,Weihai",LOC-0950,20000.0,0.0,20000.0,9.90353755128617,Low,0,1,132,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Jinan,Weihai.",2018-07-01,20000.0,0.0,20000.0,Asset management,Unknown,,20000.0,
2652,2018-07-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Yunnan",Kunming,LOC-0793,450000.0,0.0,450000.0,13.017005083966255,Medium,0,1,156,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Yunnan, Kunming.",2018-07-01,450000.0,0.0,450000.0,Asset management,Unknown,,450000.0,
2653,2018-07-01,,RISK-0071,Asset management,BL-002,People,CF-002,,,LOC-0062,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,5,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Unknown city.",2018-07-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2654,2018-07-01,2018-07-01,RISK-0045,Asset management,BL-002,Process,CF-003,Yunnan,Kunming,LOC-0025,450000.0,0.0,450000.0,13.017005083966255,Medium,0,1,156,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Yunnan, Kunming.",2018-07-01,450000.0,0.0,450000.0,Asset management,Unknown,,450000.0,
2655,2018-07-01,,RISK-0031,Asset management,BL-002,People,CF-002,Yunnan,Wenshan,LOC-0951,250000.0,0.0,250000.0,12.429220196836383,Medium,0,0,,,"Operational risk event: Internal fraud caused by People in Asset management located in Yunnan, Wenshan.",2018-07-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2656,2018-07-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Yunnan,,LOC-0106,300000.0,0.0,300000.0,12.611541086966115,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Yunnan, Unknown city.",2018-07-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2657,2018-07-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Beijing,"Chengdu,Guang'an",LOC-0952,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,100,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Chengdu,Guang'an.",2018-07-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2658,2018-07-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,Beijing,Jinan,LOC-0949,80000.0,0.0,80000.0,11.289794413577894,Low,0,1,18,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing, Jinan.",2018-07-01,80000.0,0.0,80000.0,Payment and settlement,Unknown,,80000.0,
2659,2015-11-01,,RISK-0057,Asset management,BL-002,Process,CF-003,"Beijing,Tianjin,Hebei,Shanghai,Anhui,Shandong,Hunan,Guangdong,Sichuan","Dalian,Jinzhou,Nanjing,Hangzhou,Xiamen,Quanzhou,Putian,Qingdao,Shenzhen",LOC-0953,2000000.0,0.0,2000000.0,14.508658238524095,High,0,11,4,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Tianjin,Hebei,Shanghai,Anhui,Shandong,Hunan,Guangdong,Sichuan, Dalian,Jinzhou,Nanjing,Hangzhou,Xiamen,Quanzhou,Putian,Qingdao,Shenzhen.",2015-11-01,2000000.0,0.0,2000000.0,Asset management,Unknown,,2000000.0,
2660,2016-01-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,6000000.0,0.0,6000000.0,15.607270193858982,High,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city.",2016-01-01,6000000.0,0.0,6000000.0,Payment and settlement,Unknown,,6000000.0,
2661,2016-03-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,1310000.0,0.0,1310000.0,14.085538458535822,High,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city.",2016-03-01,1310000.0,0.0,1310000.0,Payment and settlement,Unknown,,1310000.0,
2662,2017-07-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,840000.0,0.0,840000.0,13.641158361294979,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city.",2017-07-01,840000.0,0.0,840000.0,Payment and settlement,Unknown,,840000.0,
2663,2015-09-01,,RISK-0070,Payment and settlement,BL-006,People,CF-002,,,LOC-0062,529800.0,0.0,529800.0,13.180256743323044,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Unknown province, Unknown city.",2015-09-01,529800.0,0.0,529800.0,Payment and settlement,Unknown,,529800.0,
2664,2016-09-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,400000.0,0.0,400000.0,12.899222326086994,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city.",2016-09-01,400000.0,0.0,400000.0,Payment and settlement,Unknown,,400000.0,
2665,2014-08-01,,RISK-0014,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,22400000.0,0.0,22400000.0,16.924571561468124,Critical,1,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Unknown province, Unknown city.",2014-08-01,22400000.0,0.0,22400000.0,Payment and settlement,Unknown,,22400000.0,
2666,2015-05-01,,RISK-0014,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,2958000.0,0.0,2958000.0,14.900024260319086,High,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Unknown province, Unknown city.",2015-05-01,2958000.0,0.0,2958000.0,Payment and settlement,Unknown,,2958000.0,
2667,2015-06-01,,RISK-0003,Payment and settlement,BL-006,People,CF-002,,,LOC-0062,2800000.0,0.0,2800000.0,14.845130332288226,High,0,0,,,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Unknown province, Unknown city.",2015-06-01,2800000.0,0.0,2800000.0,Payment and settlement,Unknown,,2800000.0,
2668,2016-01-01,,RISK-0018,Commercial banking,BL-003,Process,CF-003,,,LOC-0062,7402500.0,0.0,7402500.0,15.817328474047372,High,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Commercial banking located in Unknown province, Unknown city.",2016-01-01,7402500.0,0.0,7402500.0,Commercial banking,Unknown,,7402500.0,
2669,2016-01-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,700000.0,0.0,700000.0,13.45883704259595,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city.",2016-01-01,700000.0,0.0,700000.0,Payment and settlement,Unknown,,700000.0,
2670,2017-10-01,,RISK-0014,Payment and settlement,BL-006,Process,CF-003,,,LOC-0062,430000.0,0.0,430000.0,12.971542813248437,Medium,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Unknown province, Unknown city.",2017-10-01,430000.0,0.0,430000.0,Payment and settlement,Unknown,,430000.0,
2671,2018-07-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Henan",Luoyang,LOC-0954,2000000.0,0.0,2000000.0,14.508658238524095,High,0,1,74,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Henan, Luoyang.",2018-07-01,2000000.0,0.0,2000000.0,Asset management,Unknown,,2000000.0,
2672,2018-07-01,2018-07-01,RISK-0031,Asset management,BL-002,People,CF-002,"Shanghai,Zhejiang","Wenzhou,Hangzhou",LOC-0955,950000.0,0.0,950000.0,13.76421831620775,Medium,0,4,5,0.0,"Operational risk event: Internal fraud caused by People in Asset management located in Shanghai,Zhejiang, Wenzhou,Hangzhou.",2018-07-01,950000.0,0.0,950000.0,Asset management,Unknown,,950000.0,
2673,2018-07-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Jilin","Jilin,Changchun",LOC-0806,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,48,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Jilin, Jilin,Changchun.",2018-07-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2674,2018-07-01,,RISK-0031,Asset management,BL-002,People,CF-002,"Beijing,Shanghai",Lishui,LOC-0956,350000.0,0.0,350000.0,12.765691290604371,Medium,0,1,13,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Shanghai, Lishui.",2018-07-01,350000.0,0.0,350000.0,Asset management,Unknown,,350000.0,
2675,2018-07-01,,RISK-0058,Trading & sales,BL-009,Process,CF-003,"Beijing,Heilongjiang",,LOC-0801,7000000.0,0.0,7000000.0,15.76142084987672,High,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing,Heilongjiang, Unknown city.",2018-07-01,7000000.0,0.0,7000000.0,Trading & sales,Unknown,,7000000.0,
2676,2018-07-01,,RISK-0058,Trading & sales,BL-009,Process,CF-003,Beijing,,LOC-0035,10000000.0,0.0,10000000.0,16.118095750958314,Critical,1,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing, Unknown city.",2018-07-01,10000000.0,0.0,10000000.0,Trading & sales,Unknown,,10000000.0,
2677,2018-07-01,,RISK-0058,Trading & sales,BL-009,Process,CF-003,"Beijing,Heilongjiang",,LOC-0801,6000000.0,0.0,6000000.0,15.607270193858982,High,0,1,155,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing,Heilongjiang, Unknown city.",2018-07-01,6000000.0,0.0,6000000.0,Trading & sales,Unknown,,6000000.0,
2678,2018-07-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Henan,Zhoukou,LOC-0031,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,6155,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Henan, Zhoukou.",2018-07-01,1000000.0,0.0,1000000.0,Asset management,Unknown,,1000000.0,
2679,2018-07-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Benxi,LOC-0957,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,6156,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Benxi.",2018-07-01,1000000.0,0.0,1000000.0,Asset management,Unknown,,1000000.0,
2680,2018-07-01,,RISK-0089,Asset management,BL-002,External event,CF-001,Shaanxi,Xi'an,LOC-0001,250000.0,0.0,250000.0,12.429220196836383,Medium,0,2,5,,"Operational risk event: Execution, delivery & process management caused by External event in Asset management located in Shaanxi, Xi'an.",2018-07-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2681,2018-07-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,Shaanxi,"Kunming,Xi'an",LOC-0958,350000.0,0.0,350000.0,12.765691290604371,Medium,0,2,5,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Shaanxi, Kunming,Xi'an.",2018-07-01,350000.0,0.0,350000.0,Payment and settlement,Unknown,,350000.0,
2682,2018-07-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Tianjin,,LOC-0004,400000.0,0.0,400000.0,12.899222326086994,Medium,0,2,6,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Tianjin, Unknown city.",2018-07-01,400000.0,0.0,400000.0,Asset management,Unknown,,400000.0,
2683,2018-07-01,,RISK-0001,Commercial banking,BL-003,People,CF-002,"Beijing,Tianjin",,LOC-0781,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,16,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing,Tianjin, Unknown city.",2018-07-01,500000.0,0.0,500000.0,Commercial banking,Unknown,,500000.0,
2684,2018-07-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Shanxi",Linfen,LOC-0959,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,8,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Shanxi, Linfen.",2018-07-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2685,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,"Jinan,Dezhou",LOC-0960,401000.0,0.0,401000.0,12.901719200051183,Medium,0,1,124,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Jinan,Dezhou.",2018-06-01,401000.0,0.0,401000.0,Asset management,Unknown,,401000.0,
2686,2018-06-01,,RISK-0031,Asset management,BL-002,People,CF-002,"Beijing,Zhejiang",Hangzhou,LOC-0961,750000.0,0.0,750000.0,13.527829818844937,Medium,0,1,155,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Zhejiang, Hangzhou.",2018-06-01,750000.0,0.0,750000.0,Asset management,Unknown,,750000.0,
2687,2018-06-01,,RISK-0031,Asset management,BL-002,People,CF-002,"Beijing,Zhejiang",Hangzhou,LOC-0961,350000.0,0.0,350000.0,12.765691290604371,Medium,0,1,16,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Zhejiang, Hangzhou.",2018-06-01,350000.0,0.0,350000.0,Asset management,Unknown,,350000.0,
2688,2018-06-01,,RISK-0057,Asset management,BL-002,Process,CF-003,"Beijing,Zhejiang","Wenzhou,Hangzhou",LOC-0962,950000.0,0.0,950000.0,13.76421831620775,Medium,0,1,107,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Zhejiang, Wenzhou,Hangzhou.",2018-06-01,950000.0,0.0,950000.0,Asset management,Unknown,,950000.0,
2689,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Shanghai",Dalian,LOC-0963,60000.0,0.0,60000.0,11.002116507732017,Low,0,1,13,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Shanghai, Dalian.",2018-06-01,60000.0,0.0,60000.0,Asset management,Unknown,,60000.0,
2690,2018-06-01,2018-01-01,RISK-0058,Trading & sales,BL-009,Process,CF-003,"Beijing,Anhui",,LOC-0800,80000.0,0.0,80000.0,11.289794413577894,Low,0,1,7,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing,Anhui, Unknown city.",2018-06-01,80000.0,0.0,80000.0,Trading & sales,Unknown,,80000.0,
2691,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Hebei,Shanxi",,LOC-0964,700000.0,0.0,700000.0,13.45883704259595,Medium,0,1,153155,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Hebei,Shanxi, Unknown city.",2018-06-01,700000.0,0.0,700000.0,Asset management,Unknown,,700000.0,
2692,2018-06-01,2018-06-01,RISK-0034,No business line,BL-005,Process,CF-003,,Ningbo,LOC-0399,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,15,0.0,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Unknown province, Ningbo.",2018-06-01,200000.0,0.0,200000.0,No business line,Unknown,,200000.0,
2693,2018-06-01,2018-06-01,RISK-0057,Asset management,BL-002,Process,CF-003,,Ningbo,LOC-0399,550000.0,0.0,550000.0,13.217675375388819,Medium,0,1,8,0.0,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Ningbo.",2018-06-01,550000.0,0.0,550000.0,Asset management,Unknown,,550000.0,
2694,2018-06-01,2018-06-01,RISK-0045,Asset management,BL-002,Process,CF-003,,Ningbo,LOC-0399,400000.0,0.0,400000.0,12.899222326086994,Medium,0,1,16,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Ningbo.",2018-06-01,400000.0,0.0,400000.0,Asset management,Unknown,,400000.0,
2695,2018-06-01,2018-06-01,RISK-0065,Payment and settlement,BL-006,Process,CF-003,Jilin,Jilin,LOC-0103,300000.0,0.0,300000.0,12.611541086966115,Medium,0,0,,0.0,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Jilin, Jilin.",2018-06-01,300000.0,0.0,300000.0,Payment and settlement,Unknown,,300000.0,
2696,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Ningbo,LOC-0782,400000.0,0.0,400000.0,12.899222326086994,Medium,0,1,20,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Ningbo.",2018-06-01,400000.0,0.0,400000.0,Asset management,Unknown,,400000.0,
2697,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Ningbo,LOC-0782,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,10,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Ningbo.",2018-06-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2698,2018-05-01,,RISK-0063,Trading & sales,BL-009,People,CF-002,,,LOC-0062,350000.0,0.0,350000.0,12.765691290604371,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Unknown city.",2018-05-01,350000.0,0.0,350000.0,Trading & sales,Unknown,,350000.0,
2699,2018-06-01,2018-06-01,RISK-0058,Trading & sales,BL-009,Process,CF-003,Shanxi,,LOC-0037,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,155,0.0,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Shanxi, Unknown city.",2018-06-01,300000.0,0.0,300000.0,Trading & sales,Unknown,,300000.0,
2700,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,,LOC-0062,350000.0,0.0,350000.0,12.765691290604371,Medium,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city.",2018-05-01,350000.0,0.0,350000.0,Asset management,Unknown,,350000.0,
2701,2018-06-01,,RISK-0058,Trading & sales,BL-009,Process,CF-003,Henan,Zhengzhou,LOC-0018,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,17,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Henan, Zhengzhou.",2018-06-01,500000.0,0.0,500000.0,Trading & sales,Unknown,,500000.0,
2702,2018-06-01,,RISK-0090,Payment and settlement,BL-006,External event,CF-001,"Beijing,Shanghai,Henan",Zhengzhou,LOC-0965,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,13,,"Operational risk event: Execution, delivery & process management caused by External event in Payment and settlement located in Beijing,Shanghai,Henan, Zhengzhou.",2018-06-01,500000.0,0.0,500000.0,Payment and settlement,Unknown,,500000.0,
2703,2018-06-01,,RISK-0013,Retail banking,BL-007,Process,CF-003,,Taiyuan,LOC-0966,15000.0,0.0,15000.0,9.61587214452889,Low,0,1,5,,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Unknown province, Taiyuan.",2018-06-01,15000.0,0.0,15000.0,Retail banking,Unknown,,15000.0,
2704,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Shanxi,Taiyuan,LOC-0097,14000.0,0.0,14000.0,9.546884034617925,Low,0,1,155,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Shanxi, Taiyuan.",2018-06-01,14000.0,0.0,14000.0,Asset management,Unknown,,14000.0,
2705,2018-06-01,,RISK-0086,No business line,BL-005,Process,CF-003,Liaoning,Benxi,LOC-0967,1300000.0,0.0,1300000.0,14.077875591662238,High,0,1,155,,"Operational risk event: Execution, delivery & process management caused by Process in No business line located in Liaoning, Benxi.",2018-06-01,1300000.0,0.0,1300000.0,No business line,Unknown,,1300000.0,
2706,2018-06-01,2018-05-01,RISK-0008,Trading & sales,BL-009,People,CF-002,"Beijing,Shanghai,Henan",Zhengzhou,LOC-0965,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,13,,"Operational risk event: Internal fraud caused by People in Trading & sales located in Beijing,Shanghai,Henan, Zhengzhou.",2018-06-01,500000.0,0.0,500000.0,Trading & sales,Unknown,,500000.0,
2707,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Yuncheng,LOC-0968,200000.0,0.0,200000.0,12.206077645517674,Medium,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Yuncheng.",2018-06-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2708,2018-06-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Hulun buir,LOC-0810,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,6,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Hulun buir.",2018-06-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2709,2018-06-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,,Xi'an,LOC-0526,230000.0,0.0,230000.0,12.345838935721968,Medium,0,1,20,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Xi'an.",2018-06-01,230000.0,0.0,230000.0,Payment and settlement,Unknown,,230000.0,
2710,2018-06-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,Shaanxi,Xi'an,LOC-0001,430000.0,0.0,430000.0,12.971542813248437,Medium,0,1,6,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Shaanxi, Xi'an.",2018-06-01,430000.0,0.0,430000.0,Payment and settlement,Unknown,,430000.0,
2711,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Shandong,Jinan,LOC-0015,10817.000000000002,0.0,10817.000000000002,9.288966692431373,Low,0,1,156,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Shandong, Jinan.",2018-05-01,10817.000000000002,0.0,10817.000000000002,Asset management,Unknown,,10817.000000000002,
2712,2018-05-01,,RISK-0029,Commercial banking,BL-003,People,CF-002,"Tianjin,Hubei","Jinan,Shenzhen",LOC-0969,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,20,,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Tianjin,Hubei, Jinan,Shenzhen.",2018-05-01,500000.0,0.0,500000.0,Commercial banking,Unknown,,500000.0,
