event_id,risk_id,business_unit_id,event_date_key,due_date_key,gross_loss,recovery_amount,net_loss,impact_level,probability_score,expected_loss,mitigation_status,description
3365,RISK-0025,7.0,20130101,,2000000.0,0.0,2000000.0,Critical,,2000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Guangxi, Guigang,Liuzhou."
3366,RISK-0005,7.0,20140501,,17000000.0,0.0,17000000.0,Critical,,17000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Xing'an league."
3367,RISK-0005,7.0,,,6566000.0,0.0,6566000.0,Critical,,6566000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Sanmenxia."
3368,RISK-0025,7.0,20160901,,18100000.0,0.0,18100000.0,Critical,,18100000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hubei,Hunan, Shiyan,Yongzhou."
3369,RISK-0005,7.0,20160501,,3000000.0,0.0,3000000.0,Critical,,3000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Gansu, Jiuquan."
3370,RISK-0001,3.0,,,400000000.0,0.0,400000000.0,Critical,,400000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing,Henan, Zhengzhou,Shangqiu,Dongfang."
3371,RISK-0001,3.0,20141201,,500000000.0,0.0,500000000.0,Critical,,500000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shandong,Hongkong, Qingdao,Zibo."
3372,RISK-0018,3.0,,,1200000000.0,0.0,1200000000.0,Critical,,1200000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Commercial banking located in Anhui, Unknown city."
3373,RISK-0005,7.0,20130801,,3000000.0,0.0,3000000.0,Critical,,3000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Unknown city."
3374,RISK-0008,9.0,,,63426800.0,0.0,63426800.0,Critical,,63426800.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Zhejiang, Jinhua,Ali."
3375,RISK-0023,3.0,20130701,,26000000.0,0.0,26000000.0,Critical,,26000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing,Henan, Xinxiang."
3376,RISK-0009,7.0,20070701,,1170000.0,0.0,1170000.0,Critical,,1170000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Henan, Zhumadian."
3377,RISK-0009,7.0,20110701,,2283000.0,0.0,2283000.0,Critical,,2283000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Henan, Zhumadian."
3378,RISK-0029,3.0,20150701,,10000000.0,0.0,10000000.0,Critical,,10000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Hubei, Xiaogan."
3379,RISK-0005,7.0,20141001,,5000000.0,0.0,5000000.0,Critical,,5000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Xiaogan."
3380,RISK-0005,7.0,20130101,,2960000.0,0.0,2960000.0,Critical,,2960000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Shanxi, Unknown city."
3381,RISK-0005,7.0,,,1130000.0,0.0,1130000.0,Critical,,1130000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin, Jilin."
3382,RISK-0005,7.0,20180601,,254000.0,0.0,254000.0,High,,254000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city."
3383,RISK-0023,3.0,20141101,,8000000.0,0.0,8000000.0,Critical,,8000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Hubei, Enshi."
3384,RISK-0005,7.0,,,3500000.0,0.0,3500000.0,Critical,,3500000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hebei, Hengshui."
3385,RISK-0005,7.0,20001001,,2865000.0,0.0,2865000.0,Critical,,2865000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin, Jilin."
3386,RISK-0024,6.0,20151101,,500000000.0,0.0,500000000.0,Critical,,500000000.0,Unknown,"Operational risk event: External fraud caused by External event in Payment and settlement located in Shanghai,Hubei, Fuzhou,Jinan,Jingzhou."
3387,RISK-0005,7.0,20150801,,6970000.0,0.0,6970000.0,Critical,,6970000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing,Hunan, Yongzhou."
3388,RISK-0005,7.0,20120501,,790000.0,0.0,790000.0,High,,790000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Unknown city."
3389,RISK-0009,7.0,20161201,,4000000.0,0.0,4000000.0,Critical,,4000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Hebei, Unknown city."
3390,RISK-0005,7.0,20120901,,21300000.0,0.0,21300000.0,Critical,,21300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Zhejiang,Sichuan, Chengdu."
3391,RISK-0005,7.0,20120501,,790000.0,0.0,790000.0,High,,790000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong,Yunnan, Unknown city."
3392,RISK-0023,3.0,20101201,,42000000000.0,0.0,42000000000.0,Critical,,42000000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Guangdong,Guangxi, Yulin,Nanning,Liuzhou,Ali."
3393,RISK-0005,7.0,20120301,,9899100.0,0.0,9899100.0,Critical,,9899100.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Sichuan, Liangshan."
3394,RISK-0005,7.0,20081201,,3090000.0,0.0,3090000.0,Critical,,3090000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3395,RISK-0005,7.0,20180301,,7580000.0,0.0,7580000.0,Critical,,7580000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3396,RISK-0005,7.0,20180301,,1850000.0,0.0,1850000.0,Critical,,1850000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3397,RISK-0005,7.0,20181201,,7070000.0,0.0,7070000.0,Critical,,7070000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3398,RISK-0005,7.0,20190701,,10103200.0,0.0,10103200.0,Critical,,10103200.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3399,RISK-0001,3.0,20140301,,32000000.0,0.0,32000000.0,Critical,,32000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Henan, Xinyang."
3400,RISK-0005,7.0,20140801,,6000000.0,0.0,6000000.0,Critical,,6000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Chongqing, Unknown city."
3401,RISK-0003,6.0,20090101,,1200000.0,0.0,1200000.0,Critical,,1200000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Unknown province, Kaifeng."
3402,RISK-0001,3.0,,,10000000.0,0.0,10000000.0,Critical,,10000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Baotou,Hohhot."
3403,RISK-0009,7.0,,,190000000.0,0.0,190000000.0,Critical,,190000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Unknown province, Unknown city."
3404,RISK-0023,3.0,20150701,,8600000.0,0.0,8600000.0,Critical,,8600000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Binzhou."
3405,RISK-0075,7.0,20140301,,5000000.0,0.0,5000000.0,Critical,,5000000.0,Unknown,"Operational risk event: External fraud caused by Process in Retail banking located in Unknown province, Yongzhou."
3406,RISK-0023,3.0,20140101,,80000000.0,0.0,80000000.0,Critical,,80000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Shijiazhuang,Handan."
3407,RISK-0005,7.0,,,45000000.0,0.0,45000000.0,Critical,,45000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Changsha."
3408,RISK-0023,3.0,,,7000000.0,0.0,7000000.0,Critical,,7000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shanxi, Yuncheng,Jincheng,Dongfang."
3409,RISK-0059,3.0,20180201,,9900000.0,0.0,9900000.0,Critical,,9900000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Commercial banking located in Henan, Anyang."
3410,RISK-0001,3.0,20110401,,9000000.0,0.0,9000000.0,Critical,,9000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hebei, Handan."
3411,RISK-0025,7.0,20140301,,5000000.0,0.0,5000000.0,Critical,,5000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Guangxi,Gansu,Macao, Putian,Lanzhou."
3412,RISK-0031,2.0,20181201,,2900000.0,0.0,2900000.0,Critical,,2900000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Hunan, Changsha."
3413,RISK-0005,7.0,20180701,,1045800.0,0.0,1045800.0,Critical,,1045800.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Unknown city."
3414,RISK-0023,3.0,20160501,,33000000.0,0.0,33000000.0,Critical,,33000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Guizhou, Qiandongnan."
3415,RISK-0001,3.0,20130101,,652000000.0,0.0,652000000.0,Critical,,652000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hunan, Changsha."
3416,RISK-0005,7.0,,,20539000.0,0.0,20539000.0,Critical,,20539000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Unknown city."
3417,RISK-0005,7.0,20130301,,31600000.0,0.0,31600000.0,Critical,,31600000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Fujian, Nanjing,Ningde."
3418,RISK-0001,3.0,20130501,,370000000.0,0.0,370000000.0,Critical,,370000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Fujian, Nanjing,Ningde."
3419,RISK-0023,3.0,20180601,,23000000.0,0.0,23000000.0,Critical,,23000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang,Anhui, Huaibei,Beihai."
3420,RISK-0023,3.0,20170801,,150000000.0,0.0,150000000.0,Critical,,150000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing,Fujian,Guangdong, Quanzhou,Shenzhen,Dongfang."
3421,RISK-0023,3.0,20131201,,10000000.0,0.0,10000000.0,Critical,,10000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Yulin."
3422,RISK-0023,3.0,20120801,,10500000.0,0.0,10500000.0,Critical,,10500000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Unknown city."
3423,RISK-0023,3.0,20151201,,51000000.0,0.0,51000000.0,Critical,,51000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Jiaxing,Huzhou."
3424,RISK-0005,7.0,,,1000000.0,0.0,1000000.0,Critical,,1000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Benxi."
3425,RISK-0001,3.0,20140601,,10000000.0,0.0,10000000.0,Critical,,10000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Yunnan, Chuxiong."
3426,RISK-0001,3.0,20120101,,40000000.0,0.0,40000000.0,Critical,,40000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Fujian, Quanzhou."
3427,RISK-0023,3.0,20130901,,10000000.0,0.0,10000000.0,Critical,,10000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Fujian, Quanzhou."
3428,RISK-0023,3.0,20130901,,19500000.0,0.0,19500000.0,Critical,,19500000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Fujian, Quanzhou."
3429,RISK-0025,7.0,20161201,,10240000.0,0.0,10240000.0,Critical,,10240000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hebei,Heilongjiang, Harbin,Heihe."
3430,RISK-0025,7.0,20150401,,1884500.0,0.0,1884500.0,Critical,,1884500.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hebei,Heilongjiang, Harbin,Heihe."
3431,RISK-0025,7.0,20160601,,1200000.0,0.0,1200000.0,Critical,,1200000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hebei,Heilongjiang, Harbin,Heihe."
3432,RISK-0025,7.0,20160601,,630000.0,0.0,630000.0,High,,630000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hebei,Heilongjiang, Harbin,Heihe."
3433,RISK-0025,7.0,,,12490000.0,0.0,12490000.0,Critical,,12490000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hebei,Heilongjiang, Harbin,Heihe."
3434,RISK-0008,9.0,20160701,,950000.0,0.0,950000.0,High,,950000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Liaoning, Shenyang,Anshan,Dezhou."
3435,RISK-0023,3.0,20130801,,271000000.0,0.0,271000000.0,Critical,,271000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Jiangsu, Nanjing,Zhenjiang."
3436,RISK-0001,3.0,20120101,,215000000.0,0.0,215000000.0,Critical,,215000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Hangzhou."
3437,RISK-0001,3.0,20131001,,52900000.0,0.0,52900000.0,Critical,,52900000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Hangzhou."
3438,RISK-0025,7.0,20141201,,25000000.0,0.0,25000000.0,Critical,,25000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Unknown city."
3439,RISK-0023,3.0,,,116000000.0,0.0,116000000.0,Critical,,116000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Jiangsu, Xuzhou."
3440,RISK-0001,3.0,20110301,,2954000.0,0.0,2954000.0,Critical,,2954000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shandong, Unknown city."
3441,RISK-0023,3.0,,,1407000000.0,0.0,1407000000.0,Critical,,1407000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Henan, Unknown city."
3442,RISK-0002,5.0,20180301,,2649000.0,0.0,2649000.0,Critical,,2649000.0,Unknown,"Operational risk event: Internal fraud caused by People in No business line located in Hunan, Yongzhou."
3443,RISK-0023,3.0,20120901,,45000000.0,0.0,45000000.0,Critical,,45000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Hubei, Unknown city."
3444,RISK-0001,3.0,,,90059300.0,0.0,90059300.0,Critical,,90059300.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shandong, Jining."
3445,RISK-0003,6.0,,,59300.0,0.0,59300.0,Medium,,59300.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Shandong, Jining."
3446,RISK-0025,7.0,,,9900000.0,0.0,9900000.0,Critical,,9900000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Sichuan, Nanchong,Deyang,Bazhong."
3447,RISK-0025,7.0,20150701,,2000000.0,0.0,2000000.0,Critical,,2000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Henan, Xuchang."
3448,RISK-0005,7.0,19991101,,244000.0,0.0,244000.0,Medium,,244000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guizhou, Unknown city."
3449,RISK-0025,7.0,20160101,,2000000.0,0.0,2000000.0,Critical,,2000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Jinan."
3450,RISK-0023,3.0,,,11000000.0,0.0,11000000.0,Critical,,11000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Zigong."
3451,RISK-0005,7.0,20140101,,3216000.0,0.0,3216000.0,Critical,,3216000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Jining."
3452,RISK-0001,3.0,20120101,,140000000.0,0.0,140000000.0,Critical,,140000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Zhejiang, Hangzhou."
3453,RISK-0025,7.0,20160301,,5000000.0,0.0,5000000.0,Critical,,5000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Unknown city."
3454,RISK-0095,7.0,20150301,,3093900.0,0.0,3093900.0,Critical,,3093900.0,Unknown,"Operational risk event: Business disruption and system failures caused by People in Retail banking located in Henan, Unknown city."
3455,RISK-0005,7.0,20150301,,4610000.0,0.0,4610000.0,Critical,,4610000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Qiqihar."
3456,RISK-0001,3.0,20150401,,3897400.0,0.0,3897400.0,Critical,,3897400.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Henan, Jiaozuo."
3457,RISK-0005,7.0,20141201,,5950000.0,0.0,5950000.0,Critical,,5950000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Xinjiang, Shihezi."
3458,RISK-0005,7.0,20110301,,4921100.0,0.0,4921100.0,Critical,,4921100.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangxi, Dalian,Heihe,Nanning."
3459,RISK-0025,7.0,20130901,,700000.0,0.0,700000.0,High,,700000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Unknown city."
3460,RISK-0029,3.0,20110101,,150000000.0,0.0,150000000.0,Critical,,150000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Jilin,Shanghai, Jilin."
3461,RISK-0001,3.0,20150401,,15000000.0,0.0,15000000.0,Critical,,15000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Changzhou."
3462,RISK-0005,7.0,20091101,,10000.0,0.0,10000.0,Low,,10000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Zhuhai."
3463,RISK-0005,7.0,20101201,,750000.0,0.0,750000.0,High,,750000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Zhuhai."
3464,RISK-0005,7.0,,,10316000.0,0.0,10316000.0,Critical,,10316000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3465,RISK-0023,3.0,20120301,,1000000.0,0.0,1000000.0,Critical,,1000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Jinan."
3466,RISK-0025,7.0,,,16080000.0,0.0,16080000.0,Critical,,16080000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Quanzhou."
3467,RISK-0023,3.0,,,13350000.0,0.0,13350000.0,Critical,,13350000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Quanzhou."
3468,RISK-0023,3.0,,,20600000.0,0.0,20600000.0,Critical,,20600000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Fujian, Quanzhou."
3469,RISK-0025,7.0,20120301,,7000000.0,0.0,7000000.0,Critical,,7000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Anhui, Anshan,Huaibei,Huangshan."
3470,RISK-0005,7.0,20170101,,3400000.0,0.0,3400000.0,Critical,,3400000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Taian."
3471,RISK-0005,7.0,20170601,,7000000.0,0.0,7000000.0,Critical,,7000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin, Jilin,Changchun,Liaoyuan."
3472,RISK-0025,7.0,20100701,,965000.0,0.0,965000.0,High,,965000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hebei,Heilongjiang, Tangshan,Harbin."
3473,RISK-0025,7.0,20131201,,3000000.0,0.0,3000000.0,Critical,,3000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Heilongjiang, Harbin."
3474,RISK-0010,3.0,20080901,,5900000.0,0.0,5900000.0,Critical,,5900000.0,Unknown,"Operational risk event: External fraud caused by People in Commercial banking located in Inner mongolia,Inner mongolia, Yantai."
3475,RISK-0023,3.0,20120101,,134000000.0,0.0,134000000.0,Critical,,134000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Hubei, Unknown city."
3476,RISK-0025,7.0,20130301,,30000.0,0.0,30000.0,Low,,30000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Henan, Ningbo."
3477,RISK-0025,7.0,,,940000.0,0.0,940000.0,High,,940000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Harbin."
3478,RISK-0008,9.0,20150301,,1050000.0,0.0,1050000.0,Critical,,1050000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Unknown province, Unknown city."
3479,RISK-0008,9.0,20161101,,18200000.0,0.0,18200000.0,Critical,,18200000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Hebei, Cangzhou."
3480,RISK-0005,7.0,20121201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city."
3481,RISK-0005,7.0,20170201,,2056000.0,0.0,2056000.0,Critical,,2056000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Anhui, Unknown city."
3482,RISK-0023,3.0,20121101,,7000000.0,0.0,7000000.0,Critical,,7000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Jining."
3483,RISK-0001,3.0,20160301,,36000000.0,0.0,36000000.0,Critical,,36000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Heze."
3484,RISK-0001,3.0,20160501,,39000000.0,0.0,39000000.0,Critical,,39000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Heze."
3485,RISK-0001,3.0,20160501,,45000000.0,0.0,45000000.0,Critical,,45000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Heze."
3486,RISK-0001,3.0,20170301,,34000000.0,0.0,34000000.0,Critical,,34000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Heze."
3487,RISK-0001,3.0,20170901,,32000000.0,0.0,32000000.0,Critical,,32000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Heze."
3488,RISK-0023,3.0,20131201,,23961000.0,0.0,23961000.0,Critical,,23961000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing,Shandong,Gansu, Heze."
3489,RISK-0008,9.0,20171101,,82000.0,0.0,82000.0,Medium,,82000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Unknown province, Yinchuan."
3490,RISK-0023,3.0,20141001,,498000000.0,0.0,498000000.0,Critical,,498000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing, Xiamen,Quanzhou."
3491,RISK-0023,3.0,,,76243700.0,0.0,76243700.0,Critical,,76243700.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Binzhou."
3492,RISK-0023,3.0,20150901,,186300000.0,0.0,186300000.0,Critical,,186300000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Binzhou."
3493,RISK-0023,3.0,20120901,,25000000.0,0.0,25000000.0,Critical,,25000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Yantai."
3494,RISK-0023,3.0,20090801,,23000000.0,0.0,23000000.0,Critical,,23000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Yantai."
3495,RISK-0023,3.0,20130501,,20000000.0,0.0,20000000.0,Critical,,20000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Yantai."
3496,RISK-0023,3.0,,,42900000.0,0.0,42900000.0,Critical,,42900000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Yantai."
3497,RISK-0023,3.0,20141101,,4000000.0,0.0,4000000.0,Critical,,4000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Yantai."
3498,RISK-0023,3.0,,,9500000.0,0.0,9500000.0,Critical,,9500000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Yantai."
3499,RISK-0075,7.0,,,3000000.0,0.0,3000000.0,Critical,,3000000.0,Unknown,"Operational risk event: External fraud caused by Process in Retail banking located in Shanxi, Unknown city."
3500,RISK-0025,7.0,20151101,,570000.0,0.0,570000.0,High,,570000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Zhengzhou."
3501,RISK-0005,7.0,20121101,,6030000.0,0.0,6030000.0,Critical,,6030000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangsu, Huaian."
3502,RISK-0025,7.0,20180301,,12500000.0,0.0,12500000.0,Critical,,12500000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Zhejiang, Shaoxing."
3503,RISK-0005,7.0,20140601,,9100000.0,0.0,9100000.0,Critical,,9100000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Jiujiang."
3504,RISK-0023,3.0,20150201,,13214100.0,0.0,13214100.0,Critical,,13214100.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang, Jiaxing."
3505,RISK-0025,7.0,20130801,,43800000.0,0.0,43800000.0,Critical,,43800000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shanghai, Wenzhou."
3506,RISK-0003,6.0,20150801,,12000.0,0.0,12000.0,Low,,12000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Heilongjiang, Unknown city."
3507,RISK-0025,7.0,20150901,,20000000.0,0.0,20000000.0,Critical,,20000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shandong, Dongying."
3508,RISK-0023,3.0,20160301,,30000000.0,0.0,30000000.0,Critical,,30000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Shandong, Dongying."
3509,RISK-0042,3.0,20140301,,15000000.0,0.0,15000000.0,Critical,,15000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by External event in Commercial banking located in Shandong, Dongying."
3510,RISK-0025,7.0,20101101,,900000.0,0.0,900000.0,High,,900000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shandong, Dongying."
3511,RISK-0024,6.0,20150701,,3500000.0,0.0,3500000.0,Critical,,3500000.0,Unknown,"Operational risk event: External fraud caused by External event in Payment and settlement located in Yunnan, Kunming."
3512,RISK-0005,7.0,20111101,,600000.0,0.0,600000.0,High,,600000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangsu, Huaian."
3513,RISK-0005,7.0,20130701,,10920000.0,0.0,10920000.0,Critical,,10920000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangsu, Huaian."
3514,RISK-0005,7.0,20130701,,3900000.0,0.0,3900000.0,Critical,,3900000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangsu, Huaian."
3515,RISK-0031,2.0,20120301,,16923500.0,0.0,16923500.0,Critical,,16923500.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Linyi."
3516,RISK-0023,3.0,,,35000000.0,0.0,35000000.0,Critical,,35000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Henan, Zhoukou."
